source_surface,resource,grain,field_name,field_type,semantic_status,navigation_category,navigation_subcategory,canonical_attachment,relationship_kind,identity_contract,source_identity_required,relationship_note,navigation_basis,source_statuses,source_types,notes
FRL_LOCAL_CSV,player_match,player_match,accurateCross,unknown,UNCATALOGUED,Crossing & Set Pieces,Crossing / set pieces,player_fixture,OBSERVATION,player_identity_to_player_match_observations,TRUE,Player-match observations require verified player and fixture identity.,heuristic navigation only; semantic approval unchanged,UNCATALOGUED,unknown,coverage=CORE_DECADE; seasons=10/10
fpl,bootstrap-static.json,sample_payload,teams[].draw,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].form,NoneType,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,NoneType,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].id,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].link_url,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].loss,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].name,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].played,int,OBSERVED_IN_RAW_PAYLOAD,Playing Time,Participation / availability,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].points,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].position,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].pulse_id,int,OBSERVED_IN_RAW_PAYLOAD,Identity & Context,Identity / context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].short_name,str,OBSERVED_IN_RAW_PAYLOAD,Identity & Context,Identity / context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].strength,NoneType,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,NoneType,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].strength_attack_away,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].strength_attack_home,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].strength_defence_away,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].strength_defence_home,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].strength_overall_away,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].strength_overall_home,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].team_division,NoneType,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,NoneType,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].unavailable,bool,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,bool,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,teams[].win,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,bootstrap-static.json,sample_payload,total_players,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\bootstrap-static.json
fpl,element,sample_payload,fixtures,object,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,object,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].code,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].difficulty,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].event,int,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].event_name,str,OBSERVED_IN_RAW_PAYLOAD,Identity & Context,Identity / context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].finished,bool,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,bool,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].id,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].is_home,bool,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,bool,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].kickoff_time,str,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].minutes,int,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].provisional_start_time,bool,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,bool,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].team_a,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].team_a_score,NoneType,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,NoneType,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].team_h,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,fixtures[].team_h_score,NoneType,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,NoneType,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history,object,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,object,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].assists,int,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].bonus,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].bps,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].clean_sheets,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].clearances_blocks_interceptions,int,OBSERVED_IN_RAW_PAYLOAD,Defending,Defensive actions,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].creativity,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].defensive_contribution,int,OBSERVED_IN_RAW_PAYLOAD,Team Defence,Team defensive context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].element,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].expected_assists,str,OBSERVED_IN_RAW_PAYLOAD,Chance Creation,Creation / chance generation,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].expected_goal_involvements,str,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].expected_goals,str,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].expected_goals_conceded,str,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].fixture,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].goals_conceded,int,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].goals_scored,int,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].ict_index,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].influence,str,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].kickoff_time,str,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,str,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].minutes,int,OBSERVED_IN_RAW_PAYLOAD,Tactical & Match Context,Match / tactical context,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].modified,bool,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,bool,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].opponent_team,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].own_goals,int,OBSERVED_IN_RAW_PAYLOAD,Shooting & Finishing,Shooting / finishing,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].penalties_missed,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].penalties_saved,int,OBSERVED_IN_RAW_PAYLOAD,Goalkeeping,Goalkeeping,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].recoveries,int,OBSERVED_IN_RAW_PAYLOAD,Possession & Ball Security,Possession / security,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].red_cards,int,OBSERVED_IN_RAW_PAYLOAD,Discipline,Cards / fouls,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].round,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].saves,int,OBSERVED_IN_RAW_PAYLOAD,Goalkeeping,Goalkeeping,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].selected,int,OBSERVED_IN_RAW_PAYLOAD,Unclassified Review,Needs manual navigation review,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
fpl,element,sample_payload,history[].starts,int,OBSERVED_IN_RAW_PAYLOAD,Playing Time,Participation / availability,UNMAPPED_REVIEW,UNKNOWN,,FALSE,No deterministic relationship contract mapping; manual review required.,heuristic navigation only; semantic approval unchanged,OBSERVED_IN_RAW_PAYLOAD,int,fpl\element-summary\element-1.json | fpl\element-summary\element-25.json | fpl\element-summary\element-4.json | fpl\element-summary\element-7.json
